customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,tenure_months_final,monthly_spend,binge_index,value_score,price_per_profile,inactivity_score,watch_intensity,engagement_score,subscription_tier,is_low_engagement,is_high_inactivity,is_price_sensitive,spend_source_col,r_score,f_score,m_score,rfm_score,rfm_segment,rfm_label,matched_genre,genre_title_count,genre_avg_release_year,genre_avg_rating_score,genre_avg_duration_minutes,genre_avg_seasons,genre_movie_ratio,segment,segment_label
f81b3026-7189-46a6-8987-bca6172794b3,66,female,premium,5.22,28,asia,desktop,17.99,0,crypto,5,0.18,action,0.0,17.99,0.18,0.2901612006670372,3.598,3.367295829986474,0.9396,0.2069673455078454,3,0,0,0,monthly_fee,3,2,4,9,324,Big Spender,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
b6f7895c-4a09-4e75-82cb-06baf8b2ef29,21,female,basic,19.14,28,north america,desktop,8.99,0,crypto,2,0.66,comedy,0.0,8.99,0.66,2.129032258064516,4.495,3.367295829986474,12.6324,0.8551455441123508,1,0,0,0,monthly_fee,3,5,1,9,351,Regular,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
24fa2911-7aa9-42dd-88f8-c1f76ff94cba,23,other,basic,10.73,35,europe,tablet,8.99,1,credit card,5,0.3,comedy,0.0,8.99,0.2980555555555556,1.1935483870967742,1.798,3.58351893845611,3.219,0.4830910530718225,1,0,0,0,monthly_fee,3,4,1,8,341,Regular,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
8f6dbb06-4191-4bd6-9147-d9507a3e863b,30,male,standard,5.1,9,north america,tv,13.99,0,paypal,5,0.51,comedy,0.0,13.99,0.51,0.3645461043602573,2.798,2.302585092994046,2.601,0.4974513062212518,2,0,0,0,monthly_fee,5,2,2,9,522,Potential Loyalist,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
03b2b19e-62cd-4c9e-a3ef-51cb27a687df,36,other,basic,16.65,36,oceania,tablet,8.99,1,debit card,2,0.45,documentary,0.0,8.99,0.4499999999999999,1.8520578420467184,4.495,3.610917912644224,7.4925,0.6996947647432117,1,0,0,0,monthly_fee,3,4,1,8,341,Regular,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
7afcacfb-38f5-4f28-89d6-93b00a26104c,32,other,premium,45.98,45,asia,desktop,17.99,0,crypto,1,1.0,comedy,0.0,17.99,0.9995652173913044,2.5558643690939413,17.99,3.828641396489095,45.98,1.209248124552007,3,0,0,0,monthly_fee,2,5,4,11,254,Loyal,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
4a62ea61-7fd3-4f73-9d0f-fea08b4087f7,18,male,standard,20.65,19,north america,tablet,13.99,0,crypto,4,1.03,sci-fi,0.0,13.99,1.0325,1.4760543245175124,3.4975,2.995732273553991,21.2695,1.03241852735982,2,0,0,0,monthly_fee,4,5,2,11,452,Potential Loyalist,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
05232fb1-bb8f-4e7e-a2fd-d7c0957a3fd0,40,male,basic,10.98,28,south america,mobile,8.99,1,debit card,1,0.38,action,0.0,8.99,0.3786206896551724,1.221357063403782,8.99,3.367295829986474,4.1724000000000006,0.5567274254211811,1,0,0,0,monthly_fee,3,4,1,8,341,Regular,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
6e8f06ec-bf9b-4aca-82c9-6dfbf5dc0d77,28,male,standard,1.78,35,south america,mobile,13.99,1,debit card,3,0.05,action,0.0,13.99,0.0494444444444444,0.1272337383845604,4.663333333333333,3.58351893845611,0.089,-0.2395243127657751,2,1,0,1,monthly_fee,3,1,2,6,312,Regular,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
9d09dcf2-0456-4e2b-903f-b9e4ccb40654,32,male,premium,4.11,45,asia,laptop,17.99,1,credit card,5,0.09,action,0.0,17.99,0.0893478260869565,0.2284602556976098,3.598,3.828641396489095,0.3699,-0.0015263537164248,3,1,0,1,monthly_fee,2,2,4,8,224,Big Spender,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
15d5126a-b913-491a-ba7c-73ceca42478c,20,other,standard,21.21,0,north america,mobile,13.99,0,crypto,2,21.21,drama,0.0,13.99,14.14,1.516082916368835,6.995,0.4054651081081644,449.86410000000006,2.399341088703436,2,0,0,0,monthly_fee,5,5,2,12,552,Potential Loyalist,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,1,Loyal High-Value
b48359e4-842d-4aeb-8bd5-9775186a9250,67,female,premium,15.45,46,africa,desktop,17.99,1,gift card,5,0.33,comedy,0.0,17.99,0.3287234042553191,0.858810450250139,3.598,3.8501476017100575,5.0985,0.5899295741848916,3,0,1,0,monthly_fee,2,4,4,10,244,Loyal,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
6bb29066-b9f3-4312-b7ed-07c422adda79,31,male,premium,12.0,2,europe,mobile,17.99,0,credit card,2,4.0,comedy,0.0,17.99,4.0,0.6670372429127294,8.995,1.0986122886681098,48.0,1.4978080224760046,3,0,0,0,monthly_fee,5,4,4,13,544,Champions,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
35f0abfa-dfe5-4081-ae01-cece7e233dd1,19,other,premium,1.44,40,south america,tv,17.99,1,gift card,5,0.04,comedy,0.0,17.99,0.0351219512195121,0.0800444691495275,3.598,3.713572066704308,0.0576,-0.3275880460499135,3,1,0,1,monthly_fee,2,1,4,7,214,Big Spender,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
60929da4-5915-4610-b737-ba4e7b7fab9a,47,other,standard,8.67,41,north america,laptop,13.99,1,paypal,2,0.21,sci-fi,0.0,13.99,0.2064285714285714,0.6197283774124375,6.995,3.737669618283368,1.8207,0.340245941465695,2,0,0,0,monthly_fee,2,3,2,7,232,At Risk,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
5b71d159-108a-4bc4-ad12-604740c7b9f5,28,female,premium,27.06,55,north america,tablet,17.99,0,debit card,4,0.48,action,0.0,17.99,0.4832142857142857,1.5041689827682043,4.4975,4.02535169073515,12.9888,0.83259967617802,3,0,1,0,monthly_fee,1,5,4,10,154,Loyal,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
2bcb1598-761e-4e79-bbb3-0a27ee8735ad,22,female,premium,7.24,30,oceania,tablet,17.99,0,paypal,2,0.23,romance,0.0,17.99,0.2335483870967742,0.4024458032240134,8.995,3.4339872044851463,1.6652,0.334707673152106,3,0,0,0,monthly_fee,3,3,4,10,334,Big Spender,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
2c7c944e-7d27-409d-aef6-46659c0fb0c5,29,male,premium,63.39,37,north america,tablet,17.99,0,gift card,4,1.67,comedy,0.0,17.99,1.668157894736842,3.523624235686493,4.4975,3.6375861597263857,105.8613,1.4904414870965197,3,0,0,0,monthly_fee,2,5,4,11,254,Loyal,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
6bb3b410-ec41-4958-a6eb-a1109b526c2e,63,male,basic,1.44,26,europe,mobile,8.99,1,debit card,1,0.05,documentary,0.0,8.99,0.0533333333333333,0.1601779755283648,8.99,3.295836866004329,0.072,-0.2406916980542649,1,1,0,1,monthly_fee,3,1,1,5,311,Regular,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
416a1fd1-5f6d-483d-9fb3-75c6e1f01afb,42,other,premium,4.26,6,north america,tablet,17.99,0,crypto,5,0.61,horror,0.0,17.99,0.6085714285714285,0.2367982212340189,3.598,1.9459101490553128,2.5986,0.5245588948749957,3,0,0,1,monthly_fee,5,2,4,11,524,Potential Loyalist,horror,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
980d0f2a-52e1-4525-94a6-0f04c19414cc,68,female,standard,15.06,20,north america,mobile,13.99,0,gift card,1,0.72,romance,0.0,13.99,0.7171428571428572,1.076483202287348,13.99,3.044522437723423,10.8432,0.8302582830775692,2,0,0,0,monthly_fee,4,4,2,10,442,Potential Loyalist,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
fa67e175-0a06-4309-b029-013aca420427,48,male,standard,29.96,44,europe,laptop,13.99,0,crypto,5,0.67,sci-fi,0.0,13.99,0.6657777777777778,2.141529664045747,2.798,3.80666248977032,20.073200000000003,0.9628689932206552,2,0,0,0,monthly_fee,2,5,2,9,252,At Risk,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
bec1ae44-944b-454d-afbe-fd5358230b23,45,female,premium,8.05,54,africa,tv,17.99,1,crypto,3,0.15,action,0.0,17.99,0.1463636363636364,0.4474708171206226,5.996666666666666,4.007333185232471,1.2075,0.238694183755137,3,0,1,0,monthly_fee,1,3,4,8,134,Big Spender,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
52a46829-efc4-48f2-adbf-6a7da898af49,57,male,standard,3.51,50,oceania,laptop,13.99,1,credit card,1,0.07,documentary,0.0,13.99,0.0688235294117647,0.2508934953538241,13.99,3.9318256327243257,0.2457,-0.0848508804974658,2,1,1,0,monthly_fee,1,2,2,5,122,Hibernating,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
47e821d7-8960-4158-a530-812f1e4649a9,63,male,basic,2.51,31,europe,laptop,8.99,1,debit card,3,0.08,comedy,0.0,8.99,0.0784375,0.2791991101223581,2.9966666666666666,3.4657359027997265,0.2007999999999999,-0.101183599297302,1,1,0,0,monthly_fee,3,1,1,5,311,Regular,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
9a51ecb7-e23d-429f-b479-95a6d35fc07d,32,female,premium,1.8,32,south america,mobile,17.99,1,paypal,2,0.05,romance,0.0,17.99,0.0545454545454545,0.1000555864369094,8.995,3.49650756146648,0.09,-0.2188962171024737,3,1,0,1,monthly_fee,3,1,4,8,314,Big Spender,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
943a4f59-f7b3-406d-90c3-4dfff002c6cc,70,male,standard,28.32,3,asia,tablet,13.99,0,debit card,3,7.08,action,0.0,13.99,7.08,2.0243030736240173,4.663333333333333,1.3862943611198906,200.5056,1.974249727820876,2,0,0,0,monthly_fee,5,5,2,12,552,Potential Loyalist,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,1,Loyal High-Value
7519830f-3b2a-42c3-91c4-d440cec4edd4,48,female,standard,4.19,0,europe,tablet,13.99,0,gift card,2,4.19,documentary,0.0,13.99,2.793333333333333,0.2994996426018585,6.995,0.4054651081081644,17.556100000000004,1.2362939361206051,2,0,0,0,monthly_fee,5,2,2,9,522,Potential Loyalist,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
eab381c2-b6d8-434b-bc0d-a8631c8c5dbe,66,other,standard,0.76,44,europe,tablet,13.99,1,gift card,2,0.02,action,0.0,13.99,0.0168888888888888,0.0543245175125089,6.995,3.80666248977032,0.0152,-0.5000103643278739,2,1,0,1,monthly_fee,2,1,2,5,212,Hibernating,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
8d11c2a7-db32-4ffa-bd30-00b65f83f249,38,male,standard,0.61,9,north america,mobile,13.99,0,credit card,4,0.06,documentary,0.0,13.99,0.061,0.043602573266619,3.4975,2.302585092994046,0.0366,-0.2258175202070504,2,1,0,1,monthly_fee,5,1,2,8,512,New / Low Value,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
4ef7aca8-5f78-47ac-a29f-e5aba589a6f8,67,female,premium,27.79,28,oceania,tv,17.99,0,crypto,4,0.96,action,0.0,17.99,0.9582758620689656,1.5447470817120623,4.4975,3.367295829986474,26.6784,1.074084046718392,3,0,0,0,monthly_fee,3,5,4,12,354,Loyal,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
5629ff24-b786-4812-b0fd-bc82d7af1f45,61,female,premium,16.13,21,europe,tablet,17.99,0,crypto,3,0.73,documentary,0.0,17.99,0.7331818181818182,0.896609227348527,5.996666666666666,3.091042453358316,11.7749,0.8520080928579402,3,0,0,0,monthly_fee,4,4,4,12,444,Champions,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
10bfc352-0f52-44e7-b086-16fb3b7c4834,32,other,premium,24.87,41,north america,tablet,17.99,0,gift card,5,0.59,sci-fi,0.0,17.99,0.5921428571428572,1.3824346859366317,3.598,3.737669618283368,14.6733,0.8786607803136471,3,0,0,0,monthly_fee,2,5,4,11,254,Loyal,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
9440d961-076a-4e3b-bfd3-1faf6b67db3d,23,female,standard,29.18,36,oceania,tv,13.99,0,debit card,1,0.79,documentary,0.0,13.99,0.7886486486486486,2.0857755539671192,13.99,3.610917912644224,23.0522,1.0148226384224537,2,0,0,0,monthly_fee,3,5,2,10,352,Regular,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
ffaf5a8f-4a21-4263-b2e6-1661ea990c16,30,other,premium,11.65,21,africa,laptop,17.99,0,credit card,5,0.53,romance,0.0,17.99,0.5295454545454545,0.6475819899944414,3.598,3.091042453358316,6.1745,0.6725809635479455,3,0,0,0,monthly_fee,4,4,4,12,444,Champions,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
ce6a5766-b2c1-47e6-b45e-950bdd6eb6ef,23,male,premium,6.55,27,oceania,laptop,17.99,0,paypal,3,0.23,romance,0.0,17.99,0.2339285714285714,0.3640911617565314,5.996666666666666,3.332204510175204,1.5065,0.3157104607168934,3,0,0,0,monthly_fee,3,3,4,10,334,Big Spender,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
b3be52ce-4170-4eac-b249-af6b1475451f,20,other,standard,0.52,29,asia,tv,13.99,1,debit card,1,0.02,romance,0.0,13.99,0.0173333333333333,0.037169406719085,13.99,3.4011973816621555,0.0104,-0.4848889060925849,2,1,0,1,monthly_fee,3,1,2,6,312,Regular,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
7d8f6a29-0e4d-47f5-8bb5-3b07c5ba02ef,40,female,basic,7.31,3,africa,tablet,8.99,0,debit card,1,1.83,action,0.0,8.99,1.8275,0.8131256952169076,8.99,1.3862943611198906,13.3773,1.0396948008456337,1,0,0,0,monthly_fee,5,3,1,9,531,Potential Loyalist,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
b7d9b624-c891-4639-87e9-a8eafacf6fc5,28,female,basic,35.03,37,asia,desktop,8.99,0,credit card,4,0.92,comedy,0.0,8.99,0.921842105263158,3.896551724137931,2.2475,3.6375861597263857,32.2276,1.1137549493106151,1,0,0,0,monthly_fee,2,5,1,8,251,At Risk,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
c24a6c5a-5d0d-4590-be69-7316185ba76f,24,female,basic,9.03,52,south america,mobile,8.99,1,crypto,1,0.17,documentary,0.0,8.99,0.170377358490566,1.0044493882091212,8.99,3.970291913552122,1.5351,0.2984042002611882,1,0,1,0,monthly_fee,1,3,1,5,131,At Risk,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
bf0666fc-cc28-486c-8763-e4ae72e567bd,54,other,premium,14.2,6,europe,laptop,17.99,0,crypto,5,2.03,romance,0.0,17.99,2.0285714285714285,0.7893274041133964,3.598,1.9459101490553128,28.826,1.2233978295548882,3,0,0,0,monthly_fee,5,4,4,13,544,Champions,romance,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
05806200-9ba0-4323-adfd-4993ce054d36,25,female,standard,8.01,20,south america,laptop,13.99,0,credit card,4,0.38,sci-fi,0.0,13.99,0.3814285714285714,0.5725518227305217,3.4975,3.044522437723423,3.0438,0.4930755193936159,2,0,0,0,monthly_fee,4,3,2,9,432,Potential Loyalist,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
3eed3d0c-0ee6-4e81-8651-dd2585e2228e,35,other,basic,9.58,13,north america,mobile,8.99,0,debit card,1,0.68,horror,0.0,8.99,0.6842857142857143,1.0656284760845385,8.99,2.6390573296152584,6.5144,0.7153008036658259,1,0,0,0,monthly_fee,4,3,1,8,431,Potential Loyalist,horror,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
2e50b30b-57f0-4ab7-8aa0-7d1c90049955,30,female,basic,0.36,60,africa,laptop,8.99,1,debit card,3,0.01,drama,0.0,8.99,0.0059016393442622,0.0400444938820912,2.9966666666666666,4.110873864173311,0.0036,-0.6803240421494712,1,1,1,1,monthly_fee,1,1,1,3,111,Hibernating,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
801c7969-7d28-4e6b-8276-b4f92da9f3f6,36,female,basic,22.91,0,asia,tv,8.99,0,crypto,1,22.91,drama,0.0,8.99,15.273333333333332,2.548387096774193,8.99,0.4054651081081644,524.8681,2.4583444035545536,1,0,0,0,monthly_fee,5,5,1,11,551,Potential Loyalist,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,1,Loyal High-Value
6298bd59-6893-401d-94e5-a69aa8b48d25,68,female,standard,18.49,11,south america,mobile,13.99,0,gift card,1,1.54,drama,0.0,13.99,1.5408333333333333,1.3216583273766975,13.99,2.4849066497880004,28.4746,1.165731779486817,2,0,0,0,monthly_fee,5,4,2,11,542,Potential Loyalist,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
a0503463-95d6-4b99-87c3-f473b095717d,29,other,basic,4.67,5,south america,laptop,8.99,0,paypal,3,0.78,sci-fi,0.0,8.99,0.7783333333333333,0.5194660734149055,2.9966666666666666,1.791759469228055,3.6426,0.6242978866436342,1,0,0,0,monthly_fee,5,2,1,8,521,Potential Loyalist,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
13477d55-06b1-4d0e-a170-4047512eb6c6,39,female,premium,17.14,3,asia,mobile,17.99,0,credit card,5,4.29,comedy,0.0,17.99,4.285,0.9527515286270152,3.598,1.3862943611198906,73.5306,1.6099312639397405,3,0,0,0,monthly_fee,5,4,4,13,544,Champions,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
f807418c-659b-40b0-9741-5045480e70d4,61,female,premium,26.79,34,africa,tv,17.99,0,credit card,4,0.77,sci-fi,0.0,17.99,0.7654285714285715,1.4891606448026682,4.4975,3.555348061489413,20.6283,0.9848775386966112,3,0,0,0,monthly_fee,3,5,4,12,354,Loyal,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
35634eef-1966-4d15-992c-7486e67a53c4,56,female,basic,0.97,33,asia,mobile,8.99,1,debit card,4,0.03,horror,0.0,8.99,0.0285294117647058,0.1078976640711902,2.2475,3.5263605246161616,0.0290999999999999,-0.389811429901238,1,1,0,1,monthly_fee,3,1,1,5,311,Regular,horror,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
da7b0235-ccf2-4fc3-8244-cfd2258370ec,61,other,premium,0.25,1,north america,desktop,17.99,0,paypal,2,0.12,sci-fi,0.0,17.99,0.125,0.0138966092273485,8.995,0.6931471805599453,0.03,0.0014502018368564,3,1,0,1,monthly_fee,5,1,4,10,514,Big Spender,sci-fi,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
b27b7e7d-38bd-4baa-9fd2-cf2aae9c5bd5,22,other,basic,13.16,6,europe,tablet,8.99,0,debit card,4,1.88,comedy,0.0,8.99,1.88,1.46384872080089,2.2475,1.9459101490553128,24.7408,1.1737340628601949,1,0,0,0,monthly_fee,5,4,1,10,541,Potential Loyalist,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
9fa9433e-9b38-4a44-9a82-5c6014630867,49,female,basic,4.49,57,south america,tablet,8.99,1,crypto,5,0.08,documentary,0.0,8.99,0.0774137931034482,0.4994438264738599,1.798,4.060443010546419,0.3592,-0.0188345227269912,1,1,1,0,monthly_fee,1,2,1,4,121,Hibernating,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
cf7bca4d-00b0-48ef-930e-f08e2422f3d0,21,other,premium,6.28,3,south america,laptop,17.99,0,crypto,4,1.57,documentary,0.0,17.99,1.57,0.349082823790995,4.4975,1.3862943611198906,9.8596,0.9464170803873844,3,0,0,0,monthly_fee,5,3,4,12,534,Potential Loyalist,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
a34a0408-ee59-4b6d-ac53-33dd131ba1f2,58,female,basic,16.81,1,europe,tv,8.99,0,gift card,2,8.4,horror,0.0,8.99,8.405,1.8698553948832035,4.495,0.6931471805599453,141.204,1.941510998920303,1,0,0,0,monthly_fee,5,4,1,10,541,Potential Loyalist,horror,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,1,Loyal High-Value
d38a661a-9fbe-4961-90d8-0e8100b13965,59,other,premium,28.38,52,africa,tablet,17.99,0,paypal,4,0.54,drama,0.0,17.99,0.5354716981132075,1.577543079488605,4.4975,3.970291913552122,15.3252,0.878206839874093,3,0,1,0,monthly_fee,1,5,4,10,154,Loyal,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
f6655409-3486-469e-aa75-61a674188c36,32,male,basic,3.87,32,south america,tv,8.99,1,credit card,2,0.12,drama,0.0,8.99,0.1172727272727272,0.4304783092324805,4.495,3.49650756146648,0.4644,0.0527557992566793,1,0,0,0,monthly_fee,3,2,1,6,321,Regular,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
c08bf813-a733-48df-9388-00b25842fe2b,56,other,premium,1.28,22,africa,desktop,17.99,0,paypal,5,0.06,action,0.0,17.99,0.0556521739130434,0.0711506392440244,3.598,3.1354942159291497,0.0768,-0.2358257760075812,3,1,0,1,monthly_fee,4,1,4,9,414,Big Spender,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
cc539484-c58e-4f2a-8d71-499afab22937,45,male,premium,3.31,34,oceania,tablet,17.99,1,gift card,2,0.09,drama,0.0,17.99,0.0945714285714285,0.1839911061700945,8.995,3.555348061489413,0.2979,-0.0234853617614689,3,1,0,1,monthly_fee,3,2,4,9,324,Big Spender,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
ece38646-24dc-4bb9-9aa4-c5f22592d6ad,66,male,premium,22.68,50,europe,laptop,17.99,0,paypal,4,0.44,documentary,0.0,17.99,0.4447058823529412,1.2607003891050583,4.4975,3.9318256327243257,9.9792,0.7653438277180153,3,0,1,0,monthly_fee,1,5,4,10,154,Loyal,documentary,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
727582cf-31c0-4f90-bfa3-931b71f80ea4,33,female,premium,11.02,22,africa,tv,17.99,0,gift card,4,0.48,drama,0.0,17.99,0.4791304347826087,0.6125625347415231,4.4975,3.1354942159291497,5.289599999999999,0.629073255633956,3,0,0,0,monthly_fee,4,4,4,12,444,Champions,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,2,High-Value At-Risk
e2716bd9-d203-499c-8788-c8a7f8b192a9,36,other,premium,23.5,1,oceania,laptop,17.99,0,paypal,1,11.75,action,0.0,17.99,11.75,1.3062812673707616,17.99,0.6931471805599453,276.125,2.19170941184737,3,0,0,0,monthly_fee,5,5,4,14,554,Champions,action,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,1,Loyal High-Value
012128df-8b33-420d-89d1-4716b755bda8,54,male,basic,5.47,36,south america,mobile,8.99,1,credit card,1,0.15,comedy,0.0,8.99,0.1478378378378378,0.6084538375973303,8.99,3.610917912644224,0.8204999999999999,0.1669623461332247,1,0,0,0,monthly_fee,3,2,1,6,321,Regular,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
aaaf0816-0f3c-4a93-8bbc-ace15d6cf5db,61,male,standard,21.36,39,asia,tablet,13.99,0,debit card,3,0.53,comedy,0.0,13.99,0.534,1.5268048606147246,4.663333333333333,3.688879454113936,11.3208,0.8093409582978376,2,0,0,0,monthly_fee,2,5,2,9,252,At Risk,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,3,Engaged Low-Spend
f3f3ef4b-6dfa-4504-a0df-68572435dd73,53,male,standard,16.62,44,africa,tv,13.99,0,paypal,5,0.37,drama,0.0,13.99,0.3693333333333333,1.187991422444603,2.798,3.80666248977032,6.1494,0.639916840218563,2,0,0,0,monthly_fee,2,4,2,8,242,At Risk,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
3a6e044f-361e-4c4a-be44-67ce2b5fddd5,55,female,standard,8.26,32,africa,laptop,13.99,0,paypal,4,0.25,drama,0.0,13.99,0.2503030303030303,0.590421729807005,3.4975,3.49650756146648,2.065,0.380365552562817,2,0,0,0,monthly_fee,3,3,2,8,332,Regular,drama,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
12248975-1f7f-458f-b21e-c3a45986b4c0,42,female,basic,8.5,32,asia,desktop,8.99,1,paypal,2,0.26,comedy,0.0,8.99,0.2575757575757575,0.9454949944382648,4.495,3.49650756146648,2.21,0.3946688994168122,1,0,0,0,monthly_fee,3,3,1,7,331,Regular,comedy,248.0,2015.701749271137,3.917362287014499,98.0,1.1324503311258278,0.0,0,Low Engagement / Budget
